,country,region,population,region_population,article_title,revision_id,article_quality
6771,Peru,SOUTH AMERICA,33.4,433.90000000000015,Alfonso Barrantes,1097469380.0,Start
6772,Peru,SOUTH AMERICA,33.4,433.90000000000015,Carlos Arana,1042596675.0,C
6773,Peru,SOUTH AMERICA,33.4,433.90000000000015,Carlos Basombrío Iglesias,1083490915.0,C
6774,Peru,SOUTH AMERICA,33.4,433.90000000000015,Carlos Bazán Zender,1112290559.0,C
6775,Peru,SOUTH AMERICA,33.4,433.90000000000015,Carlos Boloña,1113168027.0,Start
6776,Peru,SOUTH AMERICA,33.4,433.90000000000015,Ezequiel Ataucusi,1104420192.0,C
6777,Peru,SOUTH AMERICA,33.4,433.90000000000015,Fausto Alvarado,1112281346.0,Start
6778,Peru,SOUTH AMERICA,33.4,433.90000000000015,Francisco Belaúnde,1108924025.0,Stub
6779,Peru,SOUTH AMERICA,33.4,433.90000000000015,Jorge Basadre,1114115042.0,GA
6780,Peru,SOUTH AMERICA,33.4,433.90000000000015,Luis Cáceres Velásquez,1098591359.0,Start
6781,Peru,SOUTH AMERICA,33.4,433.90000000000015,Marcial Ayaipoma,1058534187.0,Stub
6782,Peru,SOUTH AMERICA,33.4,433.90000000000015,Nelson Chui,1028519777.0,Start
6783,Peru,SOUTH AMERICA,33.4,433.90000000000015,Rodolfo Beltrán Bravo,1102563720.0,Start
6784,Peru,SOUTH AMERICA,33.4,433.90000000000015,Susana Baca,1111783957.0,C
6785,Peru,SOUTH AMERICA,33.4,433.90000000000015,Antonio Huachaca,1109866720.0,FA
6786,Peru,SOUTH AMERICA,33.4,433.90000000000015,Carlos Chacón Galindo,1098279465.0,Start
6787,Peru,SOUTH AMERICA,33.4,433.90000000000015,Carlos Gamarra Ugaz,1097472740.0,Start
6788,Peru,SOUTH AMERICA,33.4,433.90000000000015,Carlos Roca Cáceres,1046450761.0,C
6789,Peru,SOUTH AMERICA,33.4,433.90000000000015,Fernando Cillóniz,1098672952.0,C
6790,Peru,SOUTH AMERICA,33.4,433.90000000000015,Fernando Herrera Mamani,1100256402.0,Start
6791,Peru,SOUTH AMERICA,33.4,433.90000000000015,Francisco de Paula González Vigil,1060068653.0,Start
6792,Peru,SOUTH AMERICA,33.4,433.90000000000015,George Forsyth (footballer),1093610326.0,GA
6793,Peru,SOUTH AMERICA,33.4,433.90000000000015,Hildebrando Fuentes,1097472487.0,Start
6794,Peru,SOUTH AMERICA,33.4,433.90000000000015,Hipólito Chaiña,1114378608.0,Stub
6795,Peru,SOUTH AMERICA,33.4,433.90000000000015,Héctor Cornejo Chávez,1097470993.0,Stub
6796,Peru,SOUTH AMERICA,33.4,433.90000000000015,José Huerta,1108482833.0,Start
6797,Peru,SOUTH AMERICA,33.4,433.90000000000015,Julio Guzmán,1115864376.0,C
6798,Peru,SOUTH AMERICA,33.4,433.90000000000015,Luciano Castillo Colonna,1035237720.0,Stub
6799,Peru,SOUTH AMERICA,33.4,433.90000000000015,Luis A. Eguiguren,1109868921.0,B
6800,Peru,SOUTH AMERICA,33.4,433.90000000000015,Luis Felipe de Las Casas Grieve,1094060287.0,Stub
6801,Peru,SOUTH AMERICA,33.4,433.90000000000015,Manuel Cipriano Dulanto,1007709014.0,Stub
6802,Peru,SOUTH AMERICA,33.4,433.90000000000015,Nadine Heredia,1107010550.0,Start
6803,Peru,SOUTH AMERICA,33.4,433.90000000000015,Nazario Chávez Aliaga,1086435516.0,C
6804,Peru,SOUTH AMERICA,33.4,433.90000000000015,Patricia Juárez,1115167237.0,Start
6805,Peru,SOUTH AMERICA,33.4,433.90000000000015,Rafael Arcangel Avalos Garcia,1060107117.0,Stub
6806,Peru,SOUTH AMERICA,33.4,433.90000000000015,Ronald Gamarra Herrera,1097472690.0,Stub
6807,Peru,SOUTH AMERICA,33.4,433.90000000000015,Vicente Flores (politician),1104152301.0,Stub
6808,Peru,SOUTH AMERICA,33.4,433.90000000000015,Víctor Crisólogo,1098426345.0,Start
6809,Peru,SOUTH AMERICA,33.4,433.90000000000015,Víctor Espinoza Peña,1100835112.0,Stub
6810,Peru,SOUTH AMERICA,33.4,433.90000000000015,Bruno Pacheco (politician),1115169812.0,C
6811,Peru,SOUTH AMERICA,33.4,433.90000000000015,Claudio Zolla,1112899617.0,Start
6812,Peru,SOUTH AMERICA,33.4,433.90000000000015,César Vásquez Bazán,1090348699.0,Start
6813,Peru,SOUTH AMERICA,33.4,433.90000000000015,Federico Villarreal,1060047142.0,Stub
6814,Peru,SOUTH AMERICA,33.4,433.90000000000015,Jaime Quijandría Salmón,1089545411.0,Start
6815,Peru,SOUTH AMERICA,33.4,433.90000000000015,Jorge Muñoz (Peruvian politician),1105812167.0,C
6816,Peru,SOUTH AMERICA,33.4,433.90000000000015,Jorge Polar,972532640.0,Stub
6817,Peru,SOUTH AMERICA,33.4,433.90000000000015,José Faustino Sánchez Carrión,1009677935.0,Start
6818,Peru,SOUTH AMERICA,33.4,433.90000000000015,José Manuel Valdés,1070143577.0,Start
6819,Peru,SOUTH AMERICA,33.4,433.90000000000015,José de la Riva-Agüero y Looz-Corswarem,987096306.0,Stub
6820,Peru,SOUTH AMERICA,33.4,433.90000000000015,Luis Nava Guibert,1105909691.0,C
6821,Peru,SOUTH AMERICA,33.4,433.90000000000015,Luis de la Puente Uceda,1090725579.0,C
6822,Peru,SOUTH AMERICA,33.4,433.90000000000015,Luisa Revilla,1105944510.0,Stub
6823,Peru,SOUTH AMERICA,33.4,433.90000000000015,Mario Vargas Llosa,1114963826.0,FA
6824,Peru,SOUTH AMERICA,33.4,433.90000000000015,María Zavala Valladares,1097532250.0,Stub
6825,Peru,SOUTH AMERICA,33.4,433.90000000000015,Miguel Romero Sotelo,1114457561.0,Start
6826,Peru,SOUTH AMERICA,33.4,433.90000000000015,Miguel Rosas,1010787172.0,Start
6827,Peru,SOUTH AMERICA,33.4,433.90000000000015,Nieves Limachi,1056507136.0,Stub
6828,Peru,SOUTH AMERICA,33.4,433.90000000000015,Oscar Mollohuanca,963951858.0,C
6829,Peru,SOUTH AMERICA,33.4,433.90000000000015,Rafael López Aliaga,1115843755.0,GA
6830,Peru,SOUTH AMERICA,33.4,433.90000000000015,Roberto Ramírez del Villar,1097529786.0,Stub
6831,Peru,SOUTH AMERICA,33.4,433.90000000000015,Rosa María Ortiz,1103929161.0,Stub
6832,Peru,SOUTH AMERICA,33.4,433.90000000000015,Santiago Manuin Valera,1104379963.0,Stub
6833,Peru,SOUTH AMERICA,33.4,433.90000000000015,Waldemar Cerrón,1097561931.0,Start
6834,Peru,SOUTH AMERICA,33.4,433.90000000000015,Walter Vásquez Vejarano,1114127798.0,Stub
6835,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Albino Aroso,965663617.0,Start
6836,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Almeida Henriques,1102468053.0,Stub
6837,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Alves Martins,1051291177.0,Start
6838,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,David José Alves,959660959.0,Stub
6839,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Alberto Azeredo Lopes,1017628918.0,Stub
6840,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Rui Afonso,1110177151.0,Start
6841,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Vítor Alves (soldier),1040807736.0,Start
6842,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,André Bradford,1106835172.0,Start
6843,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,André Cusaco,975220499.0,Stub
6844,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Borges,1086744217.0,Start
6845,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Borges Coutinho,1097154160.0,Start
6846,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Maria de Sousa Horta e Costa,1096663144.0,Start
6847,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Bernardo António da Costa de Sousa de Macedo,1097154832.0,Stub
6848,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Carlos César,1106072948.0,C
6849,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Eduardo Catroga,986301250.0,Stub
6850,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Francisco Manuel Homem Cristo,1074487934.0,Stub
6851,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Helena Carreiras,1099448491.0,C
6852,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Hermano José Braamcamp de Almeida Castelo Branco,1096740081.0,Start
6853,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Humberto Delgado,1109618391.0,C
6854,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Joana Amaral Dias,1113188762.0,Start
6855,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Jorge Coelho (politician),1100351031.0,Start
6856,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Carreira Marques,1099308842.0,Start
6857,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Correia da Serra,1097272445.0,C
6858,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Cutileiro,1105519394.0,C
6859,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Manuel Barroso,1114336204.0,C
6860,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Xavier de Cerveira e Sousa,1013676755.0,Start
6861,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Luís Filipe Castro Mendes,974486256.0,Stub
6862,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Luís de Almeida Braga,1096651418.0,Start
6863,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,"Manuel Antônio Ribeiro de Castro, Baron of Santa Rita",1115822644.0,Start
6864,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Manuel Caldeira Cabral,1030277319.0,Stub
6865,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Álvaro Barreto,1115314259.0,Start
6866,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Ângelo Correia,1017628754.0,Stub
6867,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Adalberto Campos Fernandes,940534013.0,Stub
6868,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Almerindo Marques,1100210355.0,Start
6869,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Lino Neto,1072723017.0,C
6870,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Osório Sarmento de Figueiredo Jr.,1096663479.0,C
6871,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Azedo Gneco,1114754991.0,Stub
6872,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Bruno Maçães,1104366992.0,Start
6873,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Carlos Lélis,1100035200.0,Stub
6874,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Diogo de Castro,1093657158.0,Stub
6875,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Francisco Gomes da Silva,1107586520.0,C
6876,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Gabriel Mithá Ribeiro,1110176719.0,C
6877,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Graça Fonseca,1080183595.0,Start
6878,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,"Jaime Álvares Pereira de Melo, 3rd Duke of Cadaval",1093387423.0,Stub
6879,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Jorge Jardim,1053224306.0,Stub
6880,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Maria de Sousa Horta e Costa,1106097103.0,C
6881,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,João Leão,1107458541.0,B
6882,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,João de Freitas do Amaral,992931772.0,Start
6883,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Luís Marques Guedes,1096656225.0,Stub
6884,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Manuel Frasquilho,1020511721.0,C
6885,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Margarida Mano,1017549513.0,Stub
6886,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Martim Pires Machado,1004496049.0,Stub
6887,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Paulo Lowndes Marques,1107778733.0,C
6888,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Pedro Frazão,1110176487.0,Start
6889,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Ricardo Baptista Leite,1105685125.0,GA
6890,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Teófilo Duarte,1035778803.0,Start
6891,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Tiago Mayan Gonçalves,1096656096.0,Start
6892,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Alexandre Martins Pamplona Ramos,1074816304.0,B
6893,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Pires de Lima,1100038206.0,Start
6894,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Bruno Nunes (politician),1110177476.0,Stub
6895,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Diogo Pacheco de Amorim,1111717039.0,Start
6896,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Filipe Melo (politician),1110177028.0,Start
6897,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Francisco Pereira de Moura,1110974507.0,Stub
6898,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Guilherme d'Oliveira Martins,1097158306.0,Start
6899,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Henrique Neto,1107778758.0,Start
6900,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Hermínio Martinho,1021510388.0,Start
6901,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Jaime Nogueira Pinto,1089574826.0,Start
6902,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Joaquim Heliodoro da Cunha Rivara,1102773384.0,C
6903,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Adriano Pequito Rebelo,1022363065.0,Start
6904,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Hipólito Raposo,1110701221.0,Start
6905,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,José Pacheco (politician),1099160777.0,Stub
6906,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Manuel Martins Manso,1013841485.0,Start
6907,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Manuel Monge (military figure),1017040116.0,Stub
6908,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Mariana Mortágua,1099222694.0,Stub
6909,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Mário Lemos Pires,1101270169.0,C
6910,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Pedro Pessanha,1115110224.0,Stub
6911,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Pedro Soares Pinto,1110177741.0,Start
6912,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Rita Matias,1113905945.0,C
6913,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Telmo Pinto,1059602880.0,Stub
6914,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Teresa Morais,1017549526.0,Stub
6915,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Tiago Brandão Rodrigues,1091950746.0,Stub
6916,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Álvaro Bulhão Pato,1017552926.0,Stub
6917,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,André Ventura,1113024633.0,GA
6918,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Topa,1099284051.0,Stub
6919,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,António Valverde Martins,1101185103.0,Stub
6920,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Augusto Santos Silva,1104075620.0,C
6921,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Filipa Roseta,1112314004.0,Stub
6922,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Francisco Manuel Trigoso,1102768482.0,Start
6923,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,"Francisco Xavier da Silva Pereira, 1st Count of Antas",1096862964.0,Start
6924,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Jorge Valsassina Galveias,1110176579.0,Start
6925,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,"José Maria de Sousa Macedo Almeida e Vasconcelos, 1st Baron of Santa Comba Dão",1020058589.0,Start
6926,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Manuel Soares Costa,1098689269.0,Stub
6927,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Marta Temido,1110978526.0,Start
6928,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Mouzinho da Silveira,1108533741.0,C
6929,Portugal,SOUTHERN EUROPE,10.3,150.89999999999998,Rui Paulo Sousa,1110177590.0,Start
6930,Romania,EASTERN EUROPE,19.0,287.4,Gheorghe A. Lăzăreanu-Lăzurică,1114255066.0,FA
6931,Romania,EASTERN EUROPE,19.0,287.4,Radu Ciuceanu,1111240346.0,GA
6936,Ukraine,EASTERN EUROPE,41.0,287.4,Alexander Barybin,1076927507.0,Start
6937,Ukraine,EASTERN EUROPE,41.0,287.4,Anatoliy Fedorchuk,1106717687.0,Start
6938,Ukraine,EASTERN EUROPE,41.0,287.4,Andriy Beshta,1112281458.0,Stub
6939,Ukraine,EASTERN EUROPE,41.0,287.4,Dmytriy Leonidovich Cherniavskiy,1111097065.0,Stub
6940,Ukraine,EASTERN EUROPE,41.0,287.4,Ihor Brusylo,1114239760.0,Start
6941,Ukraine,EASTERN EUROPE,41.0,287.4,Ihor Dolhov,1112281494.0,Start
6942,Ukraine,EASTERN EUROPE,41.0,287.4,Ivan Bisyuk,1110372331.0,Stub
6943,Ukraine,EASTERN EUROPE,41.0,287.4,Maksym Buzhanskyi,1110790502.0,Start
6944,Ukraine,EASTERN EUROPE,41.0,287.4,Oleh Barna,1107628544.0,Stub
6945,Ukraine,EASTERN EUROPE,41.0,287.4,Oleksiy Arestovych,1112822378.0,Stub
6946,Ukraine,EASTERN EUROPE,41.0,287.4,Vyacheslav Chaus,1088343177.0,Start
6947,Ukraine,EASTERN EUROPE,41.0,287.4,Yurii Biriukov (volunteer),1113311776.0,GA
6948,Ukraine,EASTERN EUROPE,41.0,287.4,Anatolii Kutsevol,1109643440.0,C
6949,Ukraine,EASTERN EUROPE,41.0,287.4,Andrey Vladimirovich Ivanchuk,1114165727.0,Start
6950,Ukraine,EASTERN EUROPE,41.0,287.4,Andriy Maryanovych Levus,1073830494.0,Start
6951,Ukraine,EASTERN EUROPE,41.0,287.4,Arnold Margolin,1113785341.0,C
6952,Ukraine,EASTERN EUROPE,41.0,287.4,Borys Hrinchenko,1111107417.0,C
6953,Ukraine,EASTERN EUROPE,41.0,287.4,Dmytro Kashchuk,1102174104.0,Start
6954,Ukraine,EASTERN EUROPE,41.0,287.4,Hennadiy Lahuta,1114221445.0,Stub
6955,Ukraine,EASTERN EUROPE,41.0,287.4,Igor Zhovkva,1114395779.0,Stub
6956,Ukraine,EASTERN EUROPE,41.0,287.4,Ihor Kharchenko,1112281498.0,Start
6957,Ukraine,EASTERN EUROPE,41.0,287.4,Ihor Kyzym,1112281503.0,Start
6958,Ukraine,EASTERN EUROPE,41.0,287.4,Ivan Gel,1101905255.0,Stub
6959,Ukraine,EASTERN EUROPE,41.0,287.4,Ivan Lypa,1089430147.0,Start
6960,Ukraine,EASTERN EUROPE,41.0,287.4,Izet Hdanov,993291382.0,Start
6961,Ukraine,EASTERN EUROPE,41.0,287.4,Klitschko brothers,1115675613.0,GA
6962,Ukraine,EASTERN EUROPE,41.0,287.4,Konstantin Ivashchenko,1115427640.0,Start
6963,Ukraine,EASTERN EUROPE,41.0,287.4,Mykola Kulinich,1077703729.0,Start
6964,Ukraine,EASTERN EUROPE,41.0,287.4,Oleh Meidych,1088155194.0,Start
6965,Ukraine,EASTERN EUROPE,41.0,287.4,Oleksandr Honcharenko,1114108183.0,C
6966,Ukraine,EASTERN EUROPE,41.0,287.4,Oleksandr Motsyk,1112281609.0,C
6967,Ukraine,EASTERN EUROPE,41.0,287.4,Roman Kostenko,1110759963.0,Start
6968,Ukraine,EASTERN EUROPE,41.0,287.4,Stepan Ivakhiv,1107524870.0,Start
6969,Ukraine,EASTERN EUROPE,41.0,287.4,Valeriy Holovko,1096074639.0,Start
6970,Ukraine,EASTERN EUROPE,41.0,287.4,Vasily Karazin,1115892102.0,C
6971,Ukraine,EASTERN EUROPE,41.0,287.4,Vitalii Kurylo,1110760257.0,C
6972,Ukraine,EASTERN EUROPE,41.0,287.4,Volodymyr Kuratchenko,1102923903.0,Start
6973,Ukraine,EASTERN EUROPE,41.0,287.4,Ihor Sahach,1112281519.0,Start
6974,Ukraine,EASTERN EUROPE,41.0,287.4,Ivan Steshenko,1114389400.0,Start
6975,Ukraine,EASTERN EUROPE,41.0,287.4,Mykhailo Podolyak,1115621000.0,C
6976,Ukraine,EASTERN EUROPE,41.0,287.4,Mykhailo Reznik,1079037070.0,Start
6977,Ukraine,EASTERN EUROPE,41.0,287.4,Mykola Riabovil,1104756294.0,Stub
6978,Ukraine,EASTERN EUROPE,41.0,287.4,Mykola Romanyuk,1114107598.0,Start
6979,Ukraine,EASTERN EUROPE,41.0,287.4,Oleh Kulinich,1110792268.0,GA
6980,Ukraine,EASTERN EUROPE,41.0,287.4,Oleh Shamshur,1062902165.0,Start
6981,Ukraine,EASTERN EUROPE,41.0,287.4,Oleksandr Ruzhytskyi,1004085657.0,Start
6982,Ukraine,EASTERN EUROPE,41.0,287.4,Oleksii Dniprov,1099227768.0,C
6983,Ukraine,EASTERN EUROPE,41.0,287.4,Roman Mashovets,1098361744.0,Start
6984,Ukraine,EASTERN EUROPE,41.0,287.4,Sergei Timchenko,1000483365.0,Start
6985,Ukraine,EASTERN EUROPE,41.0,287.4,Serhiy Shefir,1114898320.0,Start
6986,Ukraine,EASTERN EUROPE,41.0,287.4,Tamila Tasheva,1114651868.0,Start
6987,Ukraine,EASTERN EUROPE,41.0,287.4,Taras Tarasenko,1106858636.0,Start
6988,Ukraine,EASTERN EUROPE,41.0,287.4,Vasyl Poraiko,1101901817.0,Start
6989,Ukraine,EASTERN EUROPE,41.0,287.4,Viacheslav Rublyov,1088155670.0,Start
6990,Ukraine,EASTERN EUROPE,41.0,287.4,Viacheslav Suprunenko,1090084846.0,Start
6991,Ukraine,EASTERN EUROPE,41.0,287.4,Volodymyr Mulyava,1112079048.0,Stub
6992,Ukraine,EASTERN EUROPE,41.0,287.4,Volodymyr Saldo,1115892772.0,GA
6993,Ukraine,EASTERN EUROPE,41.0,287.4,Volodymyr Serhiychuk,1101913378.0,Start
6994,Ukraine,EASTERN EUROPE,41.0,287.4,Volodymyr Stelmakh,1114407298.0,Start
6995,Ukraine,EASTERN EUROPE,41.0,287.4,Volodymyr Tsvil,1103910885.0,C
6996,Ukraine,EASTERN EUROPE,41.0,287.4,Volodymyr Tyahlo,1112281717.0,Start
6997,Ukraine,EASTERN EUROPE,41.0,287.4,Vyacheslav Ovechkin,1115205187.0,Start
6998,Ukraine,EASTERN EUROPE,41.0,287.4,Alla Yaroshinskaya,1046568571.0,C
6999,Ukraine,EASTERN EUROPE,41.0,287.4,Anatoliy Zasukha,1115198892.0,Start
7000,Ukraine,EASTERN EUROPE,41.0,287.4,Andriy Veselovsky,1112281468.0,Start
7001,Ukraine,EASTERN EUROPE,41.0,287.4,Dmytro Vorona,1077325555.0,Start
7002,Ukraine,EASTERN EUROPE,41.0,287.4,Evgeniy Udod,1077551665.0,Start
7003,Ukraine,EASTERN EUROPE,41.0,287.4,Kostiantyn Yastrub,1101911244.0,Stub
7004,Ukraine,EASTERN EUROPE,41.0,287.4,Kyrylo Tymoshenko,1113849072.0,C
7005,Ukraine,EASTERN EUROPE,41.0,287.4,Mykola Yankovsky,1112731901.0,C
7006,Ukraine,EASTERN EUROPE,41.0,287.4,Natalya Zemna,1101899569.0,Start
7007,Ukraine,EASTERN EUROPE,41.0,287.4,Vitaly Zholobov,1101902703.0,Start
7008,Rwanda,EASTERN AFRICA,13.8,472.8,Alexandre Lyambabaje,1090449316.0,Start
7009,Rwanda,EASTERN AFRICA,13.8,472.8,Anastase Shyaka,1088142303.0,Stub
7010,Rwanda,EASTERN AFRICA,13.8,472.8,Bernard Ntaganda,1056019386.0,Stub
7011,Rwanda,EASTERN AFRICA,13.8,472.8,Christine Mukabunani,1068450641.0,Stub
7012,Rwanda,EASTERN AFRICA,13.8,472.8,Emmanuel Havugimana,1092282528.0,C
7013,Rwanda,EASTERN AFRICA,13.8,472.8,Francois Habitegeko,1093566116.0,Stub
7014,Rwanda,EASTERN AFRICA,13.8,472.8,François Ngarukiyintwali,1024022545.0,Stub
7015,Rwanda,EASTERN AFRICA,13.8,472.8,Froduald Karamira,1095387542.0,C
7016,Rwanda,EASTERN AFRICA,13.8,472.8,Gatabazi Jean Marie Vianney,1072416898.0,Start
7017,Rwanda,EASTERN AFRICA,13.8,472.8,Jacques Bihozagara,962450057.0,Start
7018,Rwanda,EASTERN AFRICA,13.8,472.8,Jean de Dieu Rurangirwa,1056019246.0,Stub
7019,Rwanda,EASTERN AFRICA,13.8,472.8,Manasseh Nshuti,1080092568.0,Start
7020,Rwanda,EASTERN AFRICA,13.8,472.8,Monique Mukaruliza,1104981604.0,Start
7021,Rwanda,EASTERN AFRICA,13.8,472.8,Patrick Karegeya,1093281669.0,GA
7022,Rwanda,EASTERN AFRICA,13.8,472.8,Paul Kagame,1115862441.0,FA
7023,Rwanda,EASTERN AFRICA,13.8,472.8,Protais Zigiranyirazo,1091835051.0,C
7024,Rwanda,EASTERN AFRICA,13.8,472.8,Solina Nyirahabimana,1115613385.0,Start
7025,Rwanda,EASTERN AFRICA,13.8,472.8,Soraya Hakuziyaremye,1113025870.0,Start
7026,Rwanda,EASTERN AFRICA,13.8,472.8,Tharcisse Renzaho,1103863452.0,Start
7027,Rwanda,EASTERN AFRICA,13.8,472.8,Thomas Nahimana,1112687307.0,Start
7028,Saudi Arabia,WESTERN ASIA,36.7,294.29999999999995,Abdullah bin Faisal Al Saud (1831–1889),1115510332.0,GA
7029,Saudi Arabia,WESTERN ASIA,36.7,294.29999999999995,Faisal bin Turki Al Saud (1785–1865),1115510126.0,GA
7030,Saudi Arabia,WESTERN ASIA,36.7,294.29999999999995,Khalid bin Saud Al Saud (1811–1865),1115508234.0,C
7031,San Marino,SOUTHERN EUROPE,0.0,150.89999999999998,Alessandro Mancini,1109440451.0,Stub
7032,San Marino,SOUTHERN EUROPE,0.0,150.89999999999998,Pio Chiaruzzi,1102951189.0,Stub
7033,Samoa,OCEANIA,0.2,43.50000000000001,Lauaki Namulauulu Mamoe,1105924212.0,C
7034,Samoa,OCEANIA,0.2,43.50000000000001,Le Mamea Matatumua Ata,1058368388.0,Stub
7035,Samoa,OCEANIA,0.2,43.50000000000001,Sua Rimoni Ah Chong,1026249436.0,C
7036,Samoa,OCEANIA,0.2,43.50000000000001,Tamaseu Leni Warren,1109671999.0,Stub
7037,Samoa,OCEANIA,0.2,43.50000000000001,Toleʻafoa Solomona Toʻailoa,1040051734.0,Stub
7038,Samoa,OCEANIA,0.2,43.50000000000001,Tui Manuʻa Elisala,1112329208.0,C
7039,Samoa,OCEANIA,0.2,43.50000000000001,Va'aelua Eti Alesana,1056317694.0,Start
7040,Saint Lucia,CARIBBEAN,0.2,43.5,Ricky Skerritt,1083795099.0,Start
