Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
03/29/2022,47037,13,Davidson County,TN,97.8,"509,042",73.3,"508,954",78.5,"491,708",82.8,"463,126",84,"83,567",95,"449,214",64.7,"449,188",69.3,"39,060",40.2,"434,764",73.2,"410,128",74.4,"77,486",89,"207,060",46.1,,,"206,991",47.6,"202,065",49.3,"107,850",63.4,"56,598",73,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/28/2022,47037,13,Davidson County,TN,97.8,"508,785",73.3,"508,699",78.5,"491,499",82.8,"462,941",84,"83,552",95,"448,979",64.7,"448,954",69.3,"38,980",40.2,"434,591",73.2,"409,974",74.4,"77,470",89,"206,669",46,,,"206,600",47.5,"201,708",49.2,"107,684",63.3,"56,530",73,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/27/2022,47037,13,Davidson County,TN,97.8,"508,780",73.3,"508,694",78.5,"491,495",82.8,"462,937",84,"83,551",95,"448,978",64.7,"448,953",69.3,"38,980",40.2,"434,590",73.2,"409,973",74.4,"77,470",89,"206,668",46,,,"206,599",47.5,"201,707",49.2,"107,684",63.3,"56,530",73,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/26/2022,47037,12,Davidson County,TN,97.8,"508,777",73.3,"508,691",78.5,"491,493",82.8,"462,935",84,"83,551",95,"448,974",64.7,"448,949",69.3,"38,980",40.2,"434,586",73.2,"409,969",74.4,"77,470",89,"206,667",46,,,"206,598",47.5,"201,706",49.2,"107,683",63.3,"56,530",73,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/25/2022,47037,12,Davidson County,TN,97.8,"508,660",73.3,"508,574",78.5,"491,393",82.8,"462,838",84,"83,538",95,"448,877",64.7,"448,852",69.3,"38,962",40.1,"434,504",73.2,"409,890",74.4,"77,456",89,"206,476",46,,,"206,407",47.5,"201,525",49.2,"107,587",63.3,"56,483",72.9,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/24/2022,47037,12,Davidson County,TN,97.8,"508,563",73.3,"508,477",78.5,"491,324",82.7,"462,777",84,"83,534",95,"448,784",64.7,"448,759",69.2,"38,931",40.1,"434,433",73.2,"409,828",74.4,"77,451",89,"206,322",46,,,"206,254",47.5,"201,379",49.1,"107,524",63.2,"56,458",72.9,,,,,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,11,11,11,11,3,3,3,3,"694,144","648,128","97,057","593,793","551,071","87,023"
03/23/2022,47037,12,Davidson County,TN,97.8,"508,443",73.2,"508,357",78.4,"491,227",82.7,"462,686",84,"83,529",95,"448,656",64.6,"448,631",69.2,,,"434,331",73.1,"409,740",74.4,"77,440",89,"206,131",45.9,,,"206,063",47.4,"201,198",49.1,"107,450",63.2,"56,427",72.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/22/2022,47037,12,Davidson County,TN,97.8,"508,302",73.2,"508,217",78.4,"491,141",82.7,"462,618",83.9,"83,522",95,"448,518",64.6,"448,494",69.2,,,"434,263",73.1,"409,687",74.3,"77,436",89,"205,947",45.9,,,"205,880",47.4,"201,054",49.1,"107,395",63.2,"56,407",72.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/21/2022,47037,12,Davidson County,TN,97.8,"508,069",73.2,"507,986",78.4,"490,971",82.7,"462,469",83.9,"83,512",95,"448,319",64.6,"448,296",69.2,,,"434,123",73.1,"409,579",74.3,"77,432",89,"205,529",45.8,,,"205,463",47.3,"200,687",49,"107,241",63.1,"56,360",72.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/20/2022,47037,12,Davidson County,TN,97.8,"508,066",73.2,"507,983",78.4,"490,968",82.7,"462,466",83.9,"83,511",95,"448,318",64.6,"448,295",69.2,,,"434,122",73.1,"409,578",74.3,"77,432",89,"205,529",45.8,,,"205,463",47.3,"200,687",49,"107,241",63.1,"56,360",72.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/19/2022,47037,11,Davidson County,TN,97.8,"508,063",73.2,"507,980",78.4,"490,965",82.7,"462,463",83.9,"83,511",95,"448,318",64.6,"448,295",69.2,,,"434,122",73.1,"409,578",74.3,"77,432",89,"205,522",45.8,,,"205,456",47.3,"200,680",49,"107,235",63.1,"56,358",72.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/18/2022,47037,11,Davidson County,TN,97.8,"507,934",73.2,"507,851",78.4,"490,866",82.7,"462,380",83.9,"83,501",95,"448,214",64.6,"448,191",69.2,,,"434,030",73.1,"409,492",74.3,"77,417",89,"205,293",45.8,,,"205,227",47.3,"200,481",49,"107,134",63,"56,311",72.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/17/2022,47037,11,Davidson County,TN,97.8,"507,822",73.2,"507,739",78.3,"490,778",82.7,"462,310",83.9,"83,494",95,"448,110",64.6,"448,087",69.1,,,"433,948",73.1,"409,420",74.3,"77,415",89,"205,115",45.8,,,"205,050",47.3,"200,331",48.9,"107,069",63,"56,284",72.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/16/2022,47037,11,Davidson County,TN,97.8,"507,708",73.1,"507,625",78.3,"490,685",82.6,"462,233",83.9,"83,489",95,"447,989",64.5,"447,966",69.1,,,"433,864",73.1,"409,344",74.3,"77,412",89,"204,869",45.7,,,"204,804",47.2,"200,117",48.9,"106,974",62.9,"56,254",72.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/15/2022,47037,11,Davidson County,TN,97.8,"507,596",73.1,"507,513",78.3,"490,613",82.6,"462,177",83.9,"83,483",95,"447,864",64.5,"447,841",69.1,,,"433,787",73.1,"409,286",74.3,"77,409",89,"204,706",45.7,,,"204,642",47.2,"199,989",48.9,"106,925",62.9,"56,236",72.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/14/2022,47037,11,Davidson County,TN,97.8,"507,399",73.1,"507,318",78.3,"490,467",82.6,"462,048",83.8,"83,473",95,"447,628",64.5,"447,605",69.1,,,"433,617",73,"409,138",74.2,"77,399",88.9,"204,249",45.6,,,"204,185",47.1,"199,578",48.8,"106,776",62.8,"56,166",72.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/13/2022,47037,11,Davidson County,TN,97.8,"507,391",73.1,"507,310",78.3,"490,461",82.6,"462,044",83.8,"83,473",95,"447,627",64.5,"447,604",69.1,,,"433,616",73,"409,137",74.2,"77,399",88.9,"204,248",45.6,,,"204,184",47.1,"199,577",48.8,"106,776",62.8,"56,166",72.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/12/2022,47037,10,Davidson County,TN,97.8,"507,387",73.1,"507,306",78.3,"490,457",82.6,"462,041",83.8,"83,472",95,"447,626",64.5,"447,603",69.1,,,"433,615",73,"409,136",74.2,"77,399",88.9,"204,246",45.6,,,"204,182",47.1,"199,575",48.8,"106,776",62.8,"56,166",72.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/11/2022,47037,10,Davidson County,TN,97.8,"507,280",73.1,"507,199",78.3,"490,365",82.6,"461,959",83.8,"83,465",95,"447,513",64.5,"447,490",69,,,"433,523",73,"409,049",74.2,"77,393",88.9,"204,038",45.6,,,"203,975",47.1,"199,378",48.7,"106,697",62.8,"56,136",72.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/10/2022,47037,10,Davidson County,TN,97.8,"507,172",73.1,"507,091",78.2,"490,272",82.6,"461,881",83.8,"83,462",95,"447,380",64.5,"447,357",69,,,"433,417",73,"408,962",74.2,"77,386",88.9,"203,863",45.6,,,"203,800",47,"199,216",48.7,"106,630",62.8,"56,112",72.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/09/2022,47037,10,Davidson County,TN,97.8,"507,037",73,"506,957",78.2,"490,159",82.5,"461,778",83.8,"83,452",95,"447,220",64.4,"447,197",69,,,"433,289",73,"408,853",74.2,"77,378",88.9,"203,635",45.5,,,"203,572",47,"199,003",48.7,"106,522",62.7,"56,056",72.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/08/2022,47037,10,Davidson County,TN,97.8,"506,905",73,"506,825",78.2,"490,053",82.5,"461,690",83.8,"83,445",95,"447,115",64.4,"447,092",69,,,"433,209",73,"408,794",74.2,"77,375",88.9,"203,455",45.5,,,"203,394",47,"198,856",48.6,"106,464",62.7,"56,041",72.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/07/2022,47037,10,Davidson County,TN,97.8,"506,610",73,"506,530",78.2,"489,824",82.5,"461,479",83.7,"83,430",95,"446,820",64.4,"446,797",68.9,,,"433,002",72.9,"408,616",74.1,"77,363",88.9,"202,934",45.4,,,"202,874",46.9,"198,391",48.6,"106,257",62.6,"55,958",72.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/06/2022,47037,10,Davidson County,TN,97.8,"506,609",73,"506,529",78.2,"489,823",82.5,"461,478",83.7,"83,430",95,"446,819",64.4,"446,796",68.9,,,"433,001",72.9,"408,615",74.1,"77,363",88.9,"202,932",45.4,,,"202,872",46.9,"198,389",48.6,"106,257",62.6,"55,958",72.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/05/2022,47037,9,Davidson County,TN,97.8,"506,603",73,"506,523",78.2,"489,817",82.5,"461,472",83.7,"83,430",95,"446,812",64.4,"446,789",68.9,,,"432,994",72.9,"408,608",74.1,"77,362",88.9,"202,926",45.4,,,"202,866",46.9,"198,383",48.6,"106,256",62.6,"55,957",72.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/04/2022,47037,9,Davidson County,TN,97.8,"506,480",73,"506,400",78.1,"489,720",82.5,"461,384",83.7,"83,426",95,"446,691",64.4,"446,668",68.9,,,"432,892",72.9,"408,519",74.1,"77,354",88.9,"202,656",45.4,,,"202,599",46.8,"198,130",48.5,"106,135",62.5,"55,904",72.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/03/2022,47037,9,Davidson County,TN,97.8,"506,362",72.9,"506,283",78.1,"489,624",82.5,"461,299",83.7,"83,423",95,"446,524",64.3,"446,501",68.9,,,"432,764",72.9,"408,405",74.1,"77,348",88.9,"202,439",45.3,,,"202,383",46.8,"197,934",48.5,"106,050",62.5,"55,862",72.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/02/2022,47037,9,Davidson County,TN,97.8,"506,201",72.9,"506,123",78.1,"489,508",82.4,"461,200",83.7,"83,420",95,"446,301",64.3,"446,278",68.9,,,"432,609",72.9,"408,276",74.1,"77,341",88.9,"202,190",45.3,,,"202,136",46.7,"197,720",48.4,"105,955",62.4,"55,811",72.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
03/01/2022,47037,9,Davidson County,TN,97.8,"506,064",72.9,"505,987",78.1,"489,397",82.4,"461,099",83.7,"83,413",95,"446,114",64.3,"446,091",68.8,,,"432,468",72.8,"408,149",74.1,"77,334",88.9,"201,956",45.3,,,"201,902",46.7,"197,517",48.4,"105,858",62.4,"55,769",72.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/28/2022,47037,9,Davidson County,TN,97.8,"505,712",72.9,"505,635",78,"489,109",82.4,"460,849",83.6,"83,397",95,"445,648",64.2,"445,626",68.8,,,"432,139",72.8,"407,871",74,"77,316",88.8,"201,308",45.2,,,"201,254",46.6,"196,939",48.3,"105,613",62.3,"55,679",72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/27/2022,47037,9,Davidson County,TN,97.8,"505,706",72.9,"505,629",78,"489,103",82.4,"460,843",83.6,"83,396",95,"445,647",64.2,"445,625",68.8,,,"432,138",72.8,"407,870",74,"77,316",88.8,"201,306",45.2,,,"201,252",46.6,"196,937",48.3,"105,613",62.3,"55,679",72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/26/2022,47037,8,Davidson County,TN,97.8,"505,702",72.9,"505,625",78,"489,099",82.4,"460,839",83.6,"83,396",95,"445,644",64.2,"445,622",68.8,,,"432,135",72.8,"407,867",74,"77,316",88.8,"201,302",45.2,,,"201,248",46.6,"196,933",48.3,"105,610",62.3,"55,678",72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/25/2022,47037,8,Davidson County,TN,97.8,"505,485",72.8,"505,409",78,"488,953",82.3,"460,716",83.6,"83,383",95,"445,395",64.2,"445,373",68.7,,,"431,986",72.8,"407,739",74,"77,308",88.8,"201,006",45.1,,,"200,952",46.5,"196,673",48.2,"105,485",62.2,"55,636",72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/24/2022,47037,8,Davidson County,TN,97.8,"505,373",72.8,"505,297",78,"488,863",82.3,"460,634",83.6,"83,380",95,"445,251",64.1,"445,229",68.7,,,"431,871",72.7,"407,640",74,"77,305",88.8,"200,699",45.1,,,"200,646",46.5,"196,401",48.2,"105,378",62.1,"55,597",71.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/23/2022,47037,8,Davidson County,TN,97.8,"505,212",72.8,"505,136",77.9,"488,730",82.3,"460,509",83.6,"83,372",95,"445,034",64.1,"445,012",68.7,,,"431,717",72.7,"407,501",73.9,"77,297",88.8,"200,359",45,,,"200,307",46.4,"196,082",48.1,"105,248",62.1,"55,552",71.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/22/2022,47037,8,Davidson County,TN,97.8,"505,053",72.8,"504,977",77.9,"488,608",82.3,"460,402",83.5,"83,366",95,"444,878",64.1,"444,856",68.6,,,"431,615",72.7,"407,411",73.9,"77,289",88.8,"200,171",45,,,"200,120",46.4,"195,917",48.1,"105,188",62.1,"55,528",71.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/21/2022,47037,8,Davidson County,TN,97.8,"504,684",72.7,"504,608",77.9,"488,334",82.2,"460,167",83.5,"83,353",95,"444,304",64,"444,282",68.5,,,"431,241",72.6,"407,100",73.9,"77,264",88.8,"199,472",44.9,,,"199,422",46.2,"195,335",48,"104,947",61.9,"55,450",71.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/20/2022,47037,8,Davidson County,TN,97.8,"504,676",72.7,"504,600",77.9,"488,326",82.2,"460,159",83.5,"83,352",95,"444,304",64,"444,282",68.5,,,"431,241",72.6,"407,100",73.9,"77,264",88.8,"199,471",44.9,,,"199,421",46.2,"195,334",48,"104,947",61.9,"55,450",71.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/19/2022,47037,7,Davidson County,TN,97.8,"504,666",72.7,"504,590",77.9,"488,316",82.2,"460,149",83.5,"83,349",95,"444,303",64,"444,281",68.5,,,"431,240",72.6,"407,099",73.9,"77,263",88.8,"199,465",44.9,,,"199,415",46.2,"195,328",48,"104,942",61.9,"55,447",71.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/18/2022,47037,7,Davidson County,TN,97.8,"504,539",72.7,"504,463",77.8,"488,210",82.2,"460,050",83.5,"83,339",95,"444,148",64,"444,126",68.5,,,"431,123",72.6,"407,002",73.9,"77,261",88.8,"199,228",44.9,,,"199,178",46.2,"195,101",47.9,"104,854",61.9,"55,412",71.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/17/2022,47037,7,Davidson County,TN,97.8,"503,284",72.5,"503,210",77.6,"487,049",82,"458,969",83.3,"83,285",95,"442,917",63.8,"442,899",68.3,,,"430,070",72.4,"406,052",73.7,"77,154",88.7,"196,230",44.3,,,"196,187",45.6,"192,231",47.3,"103,834",61.4,"55,058",71.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/16/2022,47037,7,Davidson County,TN,97.8,"503,092",72.5,"503,018",77.6,"486,889",82,"458,839",83.3,"83,276",95,"442,680",63.8,"442,662",68.3,,,"429,894",72.4,"405,896",73.7,"77,142",88.6,"195,837",44.2,,,"195,794",45.5,"191,867",47.3,"103,683",61.3,"55,010",71.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/15/2022,47037,7,Davidson County,TN,97.8,"502,928",72.5,"502,854",77.6,"486,757",82,"458,722",83.2,"83,266",95,"442,526",63.8,"442,508",68.3,,,"429,788",72.4,"405,804",73.6,"77,133",88.6,"195,564",44.2,,,"195,521",45.5,"191,615",47.2,"103,590",61.3,"54,973",71.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/14/2022,47037,7,Davidson County,TN,97.8,"502,461",72.4,"502,389",77.5,"486,387",81.9,"458,396",83.2,"83,252",95,"441,978",63.7,"441,960",68.2,,,"429,396",72.3,"405,466",73.6,"77,121",88.6,"194,376",44,,,"194,333",45.3,"190,507",47,"103,197",61,"54,848",71.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/13/2022,47037,7,Davidson County,TN,97.8,"502,450",72.4,"502,378",77.5,"486,376",81.9,"458,386",83.2,"83,252",95,"441,972",63.7,"441,954",68.2,,,"429,390",72.3,"405,460",73.6,"77,121",88.6,"194,373",44,,,"194,330",45.3,"190,504",47,"103,196",61,"54,848",71.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/12/2022,47037,6,Davidson County,TN,97.8,"502,425",72.4,"502,353",77.5,"486,353",81.9,"458,365",83.2,"83,249",95,"441,964",63.7,"441,946",68.2,,,"429,383",72.3,"405,454",73.6,"77,121",88.6,"194,365",44,,,"194,322",45.3,"190,496",47,"103,192",61,"54,845",71.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/11/2022,47037,6,Davidson County,TN,97.8,"502,196",72.3,"502,124",77.5,"486,190",81.9,"458,228",83.2,"83,237",95,"441,690",63.6,"441,672",68.1,,,"429,220",72.3,"405,324",73.6,"77,108",88.6,"193,935",43.9,,,"193,893",45.2,"190,098",46.9,"103,032",61,"54,778",71,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/10/2022,47037,6,Davidson County,TN,97.8,"502,012",72.3,"501,940",77.4,"486,040",81.9,"458,093",83.1,"83,229",95,"441,489",63.6,"441,471",68.1,,,"429,072",72.3,"405,191",73.5,"77,099",88.6,"193,525",43.8,,,"193,484",45.1,"189,707",46.8,"102,862",60.9,"54,716",71,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/09/2022,47037,6,Davidson County,TN,97.8,"501,781",72.3,"501,709",77.4,"485,845",81.8,"457,911",83.1,"83,220",95,"441,220",63.6,"441,202",68.1,,,"428,882",72.2,"405,023",73.5,"77,082",88.6,"193,088",43.8,,,"193,047",45,"189,299",46.7,"102,686",60.8,"54,643",70.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/08/2022,47037,6,Davidson County,TN,97.8,"501,504",72.2,"501,433",77.4,"485,655",81.8,"457,766",83.1,"83,210",95,"440,927",63.5,"440,909",68,,,"428,720",72.2,"404,906",73.5,"77,073",88.6,"192,664",43.7,,,"192,624",44.9,"188,927",46.7,"102,535",60.7,"54,587",70.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/07/2022,47037,6,Davidson County,TN,97.8,"500,937",72.2,"500,870",77.3,"485,207",81.7,"457,364",83,"83,191",95,"440,328",63.4,"440,310",67.9,,,"428,324",72.1,"404,563",73.4,"77,063",88.6,"191,471",43.5,,,"191,431",44.7,"187,873",46.4,"102,143",60.5,"54,459",70.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/06/2022,47037,6,Davidson County,TN,97.8,"500,927",72.2,"500,860",77.3,"485,198",81.7,"457,355",83,"83,191",95,"440,324",63.4,"440,306",67.9,,,"428,321",72.1,"404,560",73.4,"77,063",88.6,"191,467",43.5,,,"191,427",44.7,"187,870",46.4,"102,142",60.5,"54,459",70.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/05/2022,47037,5,Davidson County,TN,97.8,"500,890",72.2,"500,823",77.3,"485,163",81.7,"457,320",83,"83,180",95,"440,310",63.4,"440,292",67.9,,,"428,307",72.1,"404,548",73.4,"77,063",88.6,"191,458",43.5,,,"191,418",44.7,"187,861",46.4,"102,141",60.5,"54,459",70.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/04/2022,47037,5,Davidson County,TN,97.8,"500,577",72.1,"500,510",77.2,"484,913",81.7,"457,092",82.9,"83,167",95,"440,040",63.4,"440,022",67.9,,,"428,089",72.1,"404,352",73.4,"77,050",88.5,"190,966",43.4,,,"190,927",44.6,"187,390",46.3,"101,953",60.4,"54,390",70.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/03/2022,47037,5,Davidson County,TN,97.8,"500,310",72.1,"500,243",77.2,"484,692",81.6,"456,899",82.9,"83,151",95,"439,731",63.3,"439,713",67.8,,,"427,845",72.1,"404,134",73.3,"77,029",88.5,"190,419",43.3,,,"190,387",44.5,"186,872",46.2,"101,721",60.3,"54,298",70.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/02/2022,47037,5,Davidson County,TN,97.8,"499,994",72,"499,927",77.1,"484,453",81.6,"456,684",82.9,"83,136",95,"439,377",63.3,"439,359",67.8,,,"427,611",72,"403,928",73.3,"77,019",88.5,"189,767",43.2,,,"189,735",44.4,"186,265",46.1,"101,460",60.2,"54,201",70.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
02/01/2022,47037,5,Davidson County,TN,97.8,"499,766",72,"499,699",77.1,"484,268",81.6,"456,516",82.8,"83,120",95,"439,124",63.3,"439,107",67.8,,,"427,425",72,"403,775",73.3,"77,005",88.5,"189,253",43.1,,,"189,221",44.3,"185,783",46,"101,242",60,"54,121",70.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
